date,suburb,address,action,price,profile,bed,url,bath,car,size,photo
21/03/2020,Castlecrag,119 The Bulwark ,Sold prior to auction,0,House,4,https://www.domain.com.au/119-the-bulwark-castlecrag-nsw-2068-2016054363,2,2,651,11
21/03/2020,Casula,15/46-52 Wattle Rd,Sold prior to auction,630000,Townhouse,3,https://www.domain.com.au/unit-15-46-52-wattle-rd-casula-nsw-2170-2016112780,2,2,,15
21/03/2020,Cecil Hills,15 Tudor Cr,Sold,1170000,House,4,https://www.domain.com.au/15-tudor-crescent-cecil-hills-nsw-2171-2016100736,3,2,570,9
21/03/2020,Cherrybrook,8 Harvey Pl,Sold,0,House,4,https://www.domain.com.au/8-harvey-place-cherrybrook-nsw-2126-2016119141,3,2,1066,11
21/03/2020,Chester Hill,33 Chester Hill Rd,Sold,810000,House,2,https://www.domain.com.au/33-chester-hill-road-chester-hill-nsw-2162-2016102254,1,1,626,12
21/03/2020,Chester Hill,22 Ian Cr,Sold,755000,House,3,https://www.domain.com.au/22-ian-crescent-chester-hill-nsw-2162-2016107609,1,1,689,8
21/03/2020,Chester Hill,12 Moss St,Sold,700000,House,4,https://domain.com.au/property-profile/12-moss-street-chester-hill-nsw-2162,1,1,,
21/03/2020,Chester Hill,8 Priam St,Sold,900000,House,3,https://www.domain.com.au/8-priam-street-chester-hill-nsw-2162-2016100590,1,1,626,3
21/03/2020,Chester Hill,156 Virgil Av,Sold,885500,House,4,https://www.domain.com.au/156-virgil-avenue-chester-hill-nsw-2162-2016102550,2,2,4742,19
21/03/2020,Clontarf,17 Moore St,Sold prior to auction,3200000,House,5,https://www.domain.com.au/17-moore-street-clontarf-nsw-2093-2016097223,4,2,,13
21/03/2020,Clovelly,53 Knox St,Sold prior to auction,7000000,House,4,https://www.domain.com.au/53-knox-street-clovelly-nsw-2031-2016084327,3,2,601,12
21/03/2020,Collaroy,89 Cumberland Av,Sold prior to auction,2900000,House,4,https://www.domain.com.au/89-cumberland-avenue-collaroy-nsw-2097-2016113200,2,2,5501,11
21/03/2020,Collaroy,28/1145-1153 Pittwater Rd,Sold prior to auction,0,Unit,2,https://www.domain.com.au/28-1145-1153-pittwater-road-collaroy-nsw-2097-2016110937,2,2,2993,6
21/03/2020,Collaroy Plateau,27 Dympna St,Sold,1650000,House,5,https://www.domain.com.au/27-dympna-street-collaroy-plateau-nsw-2097-2016109785,3,2,696,7
21/03/2020,Concord,10 Bent St,Sold prior to auction,1800000,House,3,https://www.domain.com.au/10-bent-street-concord-nsw-2137-2016094333,2,2,,16
21/03/2020,Concord,66 Macnamara Av,Sold prior to auction,2100000,House,4,https://www.domain.com.au/66-macnamara-avenue-concord-nsw-2137-2016071865,2,1,4679,14
21/03/2020,Coogee,8/157 Brook St,Sold prior to auction,0,Unit,2,https://www.domain.com.au/8-157-brook-street-coogee-nsw-2034-2016102936,1,,,10
21/03/2020,Cremorne,3/36 Brightmore St,Sold prior to auction,670000,Unit,1,https://domain.com.au/property-profile/3-36-brightmore-street-cremorne-nsw-2090,1,,,
21/03/2020,Cromer,2/4 Brisbane Pl,Sold,1355000,House,4,https://www.domain.com.au/2-4-brisbane-place-cromer-nsw-2099-2016120085,2,1,,6
21/03/2020,Cromer,4 Dalpura St,Sold prior to auction,1610000,House,3,https://www.domain.com.au/4-dalpura-street-cromer-nsw-2099-2016111063,1,2,556,7
21/03/2020,Cromer,7 Toronto Av,Sold,1470000,House,5,https://www.domain.com.au/7-toronto-avenue-cromer-nsw-2099-2016120220,2,4,1012,9
21/03/2020,Cronulla,11 Grosvenor Cr,Sold prior to auction,2000000,House,6,https://www.domain.com.au/11-grosvenor-crescent-cronulla-nsw-2230-2016105959,3,2,,11
21/03/2020,Cronulla,9/4 John St,Sold,965000,Unit,2,https://www.domain.com.au/9-4-john-street-cronulla-nsw-2230-2016109506,2,1,,14
21/03/2020,Cronulla,213 Nicholson Pde,Sold,3555000,House,4,https://www.domain.com.au/213-nicholson-parade-cronulla-nsw-2230-2016091828,2,4,733,13
21/03/2020,Crows Nest,165 Chandos St,Sold prior to auction,2300000,House,3,https://www.domain.com.au/165-chandos-street-crows-nest-nsw-2065-2016108758,2,2,227,8
21/03/2020,Croydon,20 Cantor St,Sold,1460000,House,2,https://www.domain.com.au/20-cantor-street-croydon-nsw-2132-2016092952,1,2,,10
21/03/2020,Croydon,1 Macgregor St,Sold,0,House,7,https://www.domain.com.au/1-macgregor-street-croydon-nsw-2132-2016099439,4,1,525,14
21/03/2020,Croydon Park,14 Seymour St,Sold,2325000,House,4,https://www.domain.com.au/14-seymour-street-croydon-park-nsw-2133-2016081528,3,4,612,12
21/03/2020,Dee Why,5/28 Cassia St,Sold prior to auction,945000,Unit,2,https://www.domain.com.au/5-28-cassia-street-dee-why-nsw-2099-2016128318,1,1,,6
21/03/2020,Dee Why,1/19-23 Delmar Pde,Sold prior to auction,1675000,Unit,2,https://www.domain.com.au/1-19-23-delmar-parade-dee-why-nsw-2099-2016113337,2,1,121,8
21/03/2020,Dee Why,28A Delmar Pde,Sold prior to auction,890000,House,4,https://www.domain.com.au/28a-delmar-parade-dee-why-nsw-2099-2016091891,1,2,904,8
21/03/2020,Dee Why,7/11-13 Holborn Av,Sold prior to auction,915000,Unit,2,https://www.domain.com.au/7-11-13-holborn-avenue-dee-why-nsw-2099-2015899108,2,1,97,7
21/03/2020,Drummoyne,16 Broughton St,Sold,1575000,House,3,https://www.domain.com.au/16-broughton-street-drummoyne-nsw-2047-2016129127,1,,259,8
21/03/2020,Drummoyne,67 Thompson St,Sold,0,House,4,https://www.domain.com.au/67-thompson-street-drummoyne-nsw-2047-2016086342,3,1,,26
21/03/2020,Drummoyne,5/356-362 Victoria Pl,Sold,4200000,Unit,4,https://www.domain.com.au/5-356-victoria-place-drummoyne-nsw-2047-2016095343,4,2,,16
21/03/2020,Drummoyne,7/44 Westbourne St,Sold prior to auction,955000,Unit,2,https://www.domain.com.au/7-44-westbourne-street-drummoyne-nsw-2047-2016102212,1,1,,5
21/03/2020,Dulwich Hill,4/165A Denison Rd,Sold prior to auction,1040000,Townhouse,2,https://www.domain.com.au/4-165a-denison-road-dulwich-hill-nsw-2203-2016116480,2,1,185,18
21/03/2020,Dulwich Hill,22/11 Williams Pde,Sold prior to auction,940000,Unit,2,https://www.domain.com.au/22-11-williams-parade-dulwich-hill-nsw-2203-2016095061,1,1,,19
21/03/2020,Dundas Valley,30A Supply St,Sold,1090000,Semi,3,https://www.domain.com.au/30a-supply-street-dundas-valley-nsw-2117-2016094511,3,2,331,12
21/03/2020,Dundas Valley,1/9 Varndell Pl,Sold prior to auction,1060000,Duplex,3,https://www.domain.com.au/1-9-varndell-place-dundas-valley-nsw-2117-2016107084,3,1,,9
21/03/2020,Earlwood,11 Doris Av,Sold,1350000,House,3,https://www.domain.com.au/11-doris-avenue-earlwood-nsw-2206-2016101355,1,1,453,8
21/03/2020,Earlwood,4a Fleet Av,Sold prior to auction,1400000,Semi,4,https://www.domain.com.au/4a-fleet-avenue-earlwood-nsw-2206-2016102391,3,2,,9
21/03/2020,Earlwood,1 Morgan St,Sold prior to auction,1600000,House,3,https://www.domain.com.au/1-morgan-street-earlwood-nsw-2206-2016105723,1,1,,6
21/03/2020,Earlwood,25 Stone St,Sold prior to auction,1301000,House,3,https://www.domain.com.au/25-stone-street-earlwood-nsw-2206-2016110086,2,2,368,7
21/03/2020,East Hills,15 Park Rd,Sold prior to auction,1125000,House,4,https://www.domain.com.au/15-park-road-east-hills-nsw-2213-2016100715,2,2,720,9
21/03/2020,East Ryde,90 Elliott Av,Sold prior to auction,1690000,House,3,https://www.domain.com.au/90-elliott-avenue-east-ryde-nsw-2113-2016088139,2,1,,7
21/03/2020,East Ryde,9 Melba Dr,Sold prior to auction,0,House,4,https://www.domain.com.au/9-melba-drive-east-ryde-nsw-2113-2016112367,2,2,,10
21/03/2020,Eastlakes,22/1 Gray Cr,Sold prior to auction,670000,Unit,2,https://www.domain.com.au/22-1-gray-crescent-eastlakes-nsw-2018-2016107199,1,2,,7
21/03/2020,Eastlakes,75 Sparks St,Sold prior to auction,0,House,3,https://www.domain.com.au/75-sparks-street-eastlakes-nsw-2018-2016103921,2,,313,4
21/03/2020,Eastwood,152a Acacia St,Sold prior to auction,0,Semi,4,https://www.domain.com.au/152a-acacia-street-eastwood-nsw-2122-2016088643,3,1,369,11
21/03/2020,Eastwood,1 Avondale Wy,Sold prior to auction,0,House,5,https://www.domain.com.au/1-avondale-way-eastwood-nsw-2122-2016110944,3,2,459,8
21/03/2020,Eastwood,15 Pickford Av,Sold,1920000,Semi,4,https://domain.com.au/property-profile/15-pickford-avenue-eastwood-nsw-2122,2,1,,
21/03/2020,Edensor Park,159 Kalang Rd,Sold,1005000,House,5,https://www.domain.com.au/159-kalang-road-edensor-park-nsw-2176-2016107757,3,3,1586,13
21/03/2020,Elanora Heights,3 Allawah Av,Sold prior to auction,2380000,House,4,https://www.domain.com.au/3-allawah-avenue-elanora-heights-nsw-2101-2016112111,3,8,,14
21/03/2020,Elizabeth Bay,111/95 Elizabeth Bay Rd,Sold,4225000,Unit,3,https://www.domain.com.au/111-95-elizabeth-bay-road-elizabeth-bay-nsw-2011-2016122412,2,3,,19
21/03/2020,Enfield,8C/292-294 Liverpool Rd,Sold prior to auction,700001,Unit,2,https://www.domain.com.au/8c-292-294-liverpool-road-enfield-nsw-2136-2016099435,1,1,,6
21/03/2020,Enfield,10B Mina Rosa St,Sold,1400000,House,4,https://www.domain.com.au/10b-mina-rosa-street-enfield-nsw-2136-2016090957,2,3,,10
21/03/2020,Engadine,77 Caldarra Av,Sold,985000,House,4,https://www.domain.com.au/77-caldarra-avenue-engadine-nsw-2233-2016108257,2,,923,6
21/03/2020,Engadine,7 Perry Cr,Sold prior to auction,0,House,3,https://www.domain.com.au/7-perry-crescent-engadine-nsw-2233-2016108909,1,1,613,10
21/03/2020,Epping,10 Bartil Cl,Sold,1841000,House,5,https://www.domain.com.au/10-bartil-close-epping-nsw-2121-2016111459,2,1,998,10
21/03/2020,Epping,31 Dunlop St,Sold,1470000,House,2,https://www.domain.com.au/31-dunlop-street-epping-nsw-2121-2016107013,1,1,778,8
21/03/2020,Epping,38 Gloucester Rd,Sold prior to auction,1200000,House,4,https://www.domain.com.au/38-gloucester-road-epping-nsw-2121-2016090948,2,1,560,11
21/03/2020,Ermington,14 Atkins Rd,Sold,1145000,House,3,https://www.domain.com.au/14-atkins-road-ermington-nsw-2115-2016102323,1,2,513,15
21/03/2020,Ermington,10 Massie St,Sold,1400000,House,4,https://www.domain.com.au/10-massie-street-ermington-nsw-2115-2016101570,4,2,,9
21/03/2020,Erskineville,702/70 Macdonald St,Sold prior to auction,1030000,Unit,2,https://www.domain.com.au/702-70-macdonald-street-erskineville-nsw-2043-2016104790,2,1,,8
21/03/2020,Erskineville,8406/177-219 Mitchell Rd,Sold prior to auction,880000,Unit,2,https://www.domain.com.au/8406-177-219-mitchell-road-erskineville-nsw-2043-2016098042,2,1,,9
21/03/2020,Ettalong Beach,326 Ocean View Rd,Sold,725000,House,2,https://www.domain.com.au/326-ocean-view-rd-ettalong-beach-nsw-2257-2016115837,1,1,404,11
21/03/2020,Fairfield,51 Macquarie St,Sold,960000,House,3,https://www.domain.com.au/51-macquarie-street-fairfield-nsw-2165-2016114302,1,4,1000,12
21/03/2020,Fairfield,3 Siandra Av,Sold,597000,House,2,https://www.domain.com.au/3-siandra-avenue-fairfield-nsw-2165-2016100693,1,1,5817,5
21/03/2020,Fairfield Heights,30 Linda St,Sold prior to auction,785000,House,3,https://www.domain.com.au/30-linda-street-fairfield-heights-nsw-2165-2016109343,1,1,,9
21/03/2020,Fairfield Heights,17 Sackville St,Sold,727500,House,2,https://www.domain.com.au/17-sackville-street-fairfield-nsw-2165-2016099265,1,1,820,7
21/03/2020,Fairfield West,6 Gregory St,Sold prior to auction,815000,House,5,https://domain.com.au/property-profile/6-gregory-street-fairfield-west-nsw-2165,3,3,,
21/03/2020,Fairfield West,12 Gurney Cr,Sold,758000,House,4,https://www.domain.com.au/12-gurney-crescent-fairfield-west-nsw-2165-2016078470,1,3,557,6
21/03/2020,Fairfield West,11 Lavender Pl,Sold prior to auction,870000,House,3,https://www.domain.com.au/11-lavender-place-fairfield-west-nsw-2165-2016104573,2,4,556,5
21/03/2020,Fairfield West,54a Lombard St,Sold,788000,House,5,https://www.domain.com.au/54a-lombard-street-fairfield-west-nsw-2165-2016096499,3,2,,10
21/03/2020,Fairfield West,32a Margaret St,Sold,713000,House,3,https://www.domain.com.au/32a-margaret-street-fairfield-west-nsw-2165-2016104447,2,1,268,6
21/03/2020,Five Dock,10 Cross St,Sold,0,House,3,https://www.domain.com.au/10-cross-street-five-dock-nsw-2046-2016082813,2,4,518,9
21/03/2020,Five Dock,16/57-63 Fairlight St,Sold prior to auction,945000,Unit,2,https://www.domain.com.au/16-57-63-fairlight-street-five-dock-nsw-2046-2016105257,2,1,,18
21/03/2020,Forestville,11 Arthur St,Sold prior to auction,1420000,House,2,https://www.domain.com.au/11-arthur-street-forestville-nsw-2087-2016106378,1,1,696,8
21/03/2020,Freshwater,18/16 Moore Rd,Sold,695000,Unit,1,https://www.domain.com.au/18-16-moore-road-freshwater-nsw-2096-2016112796,1,1,,8
21/03/2020,Freshwater,3/23-25 Soldiers Av,Sold,695000,Unit,1,https://www.domain.com.au/3-23-25-soldiers-avenue-freshwater-nsw-2096-2016109245,1,1,56,7
21/03/2020,Freshwater,1/29-33 Waine St,Sold prior to auction,1210000,Unit,2,https://www.domain.com.au/1-29-33-waine-street-freshwater-nsw-2096-2016113245,2,2,,9
21/03/2020,Georges Hall,3/16A Balmoral Cr,Sold prior to auction,750000,Townhouse,3,https://www.domain.com.au/3-16a-balmoral-crescent-georges-hall-nsw-2198-2016114505,2,2,,6
21/03/2020,Georges Hall,16 Harden Cr,Sold,922000,House,3,https://www.domain.com.au/16-harden-crescent-georges-hall-nsw-2198-2016102471,1,2,5817,9
21/03/2020,Gladesville,5 George St,Sold prior to auction,2250000,House,3,https://www.domain.com.au/5-george-street-gladesville-nsw-2111-2016116039,2,2,5881,22
21/03/2020,Gladesville,8 Pelican St,Sold,1860000,House,5,https://www.domain.com.au/8-pelican-street-gladesville-nsw-2111-2016101379,2,2,550,12
21/03/2020,Glebe,106 Darghan St,Sold,0,House,3,https://www.domain.com.au/106-darghan-street-glebe-nsw-2037-2016095054,1,1,149,8
21/03/2020,Granville,3 Celia St,Sold,916500,House,4,https://www.domain.com.au/3-celia-street-granville-nsw-2142-2016108589,1,4,612,8
21/03/2020,Greenacre,7 Solomon Ct,Sold,1400000,House,4,https://www.domain.com.au/7-solomon-court-greenacre-nsw-2190-2016101968,1,2,8347,11
21/03/2020,Greenwich,5/21 Greenwich Rd,Sold prior to auction,906000,Unit,2,https://www.domain.com.au/5-21-greenwich-road-greenwich-nsw-2065-2016107912,1,1,,10
21/03/2020,Greystanes,3 Aster St,Sold,760000,House,3,https://www.domain.com.au/3-aster-street-greystanes-nsw-2145-2016100582,1,1,,9
21/03/2020,Greystanes,10 Gum St,Sold,816777,House,3,https://www.domain.com.au/10-gum-street-greystanes-nsw-2145-2016102988,1,2,5628,8
21/03/2020,Greystanes,1 Montague St,Sold,910000,House,3,https://www.domain.com.au/1-montague-street-greystanes-nsw-2145-2016103574,1,1,645,8
21/03/2020,Gymea,2/30-32 Milburn Rd,Sold prior to auction,1100000,Townhouse,3,https://www.domain.com.au/2-30-32-milburn-road-gymea-nsw-2227-2016104487,2,2,217,5
21/03/2020,Gymea Bay,35 Avenel Rd,Sold prior to auction,1150000,House,3,https://www.domain.com.au/35-avenel-road-gymea-bay-nsw-2227-2016101999,2,2,5564,6
21/03/2020,Haberfield,150 Bland St,Sold,0,House,5,https://domain.com.au/property-profile/150-bland-street-haberfield-nsw-2045,1,5,,
21/03/2020,Harris Park,37 Albion St,Sold,980000,House,3,https://www.domain.com.au/37-albion-street-harris-park-nsw-2150-2016105448,1,3,,7
21/03/2020,Hinchinbrook,21 Cisticola St,Sold,0,House,3,https://www.domain.com.au/21-cisticola-street-hinchinbrook-nsw-2168-2016103630,2,2,719,12
21/03/2020,Hornsby,233 Peats Ferry Rd,Sold,1282000,House,3,https://www.domain.com.au/233-peats-ferry-road-hornsby-nsw-2077-2016091526,1,2,9455,10
21/03/2020,Hornsby Heights,10 Bundanoon Pl,Sold,1230000,House,4,https://www.domain.com.au/10-bundanoon-place-hornsby-heights-nsw-2077-2016110353,2,1,816,7
21/03/2020,Hornsby Heights,2 Rofe Cr,Sold,0,House,3,https://www.domain.com.au/2-rofe-crescent-hornsby-heights-nsw-2077-2016107608,1,2,1103,4
21/03/2020,Hunters Hill,6/52 Mary St,Sold prior to auction,0,Unit,2,https://www.domain.com.au/6-52-mary-street-hunters-hill-nsw-2110-2016112825,1,1,67,5
21/03/2020,Hurstville,15-17 Greenbank St,Sold,2825000,House,5,https://www.domain.com.au/15-17-greenbank-street-hurstville-nsw-2220-2016109293,1,2,1707,8
21/03/2020,Hurstville,124 Park Rd,Sold after auction,2380000,House,5,https://www.domain.com.au/124-park-road-hurstville-nsw-2220-2016097783,4,3,,18
21/03/2020,Hurstville,2/17 Queens Rd,Sold after auction,0,Villa,3,https://domain.com.au/property-profile/2-17-queens-rd-hurstville-nsw-2220,1,2,,
21/03/2020,Illawong,12 Maxwell Cl,Sold,1750000,House,5,https://www.domain.com.au/12-maxwell-close-illawong-nsw-2234-2016113798,4,2,974,9
21/03/2020,Kareela,9A Manooka Pl,Sold prior to auction,1160000,House,4,https://www.domain.com.au/9a-manooka-place-kareela-nsw-2232-2016106575,2,4,1050,4
21/03/2020,Kellyville,3 Kinarra Av,Sold,1035000,House,3,https://www.domain.com.au/3-kinarra-avenue-kellyville-nsw-2155-2016119114,1,2,709,9
21/03/2020,Kellyville,20 Valenti Cr,Sold prior to auction,0,House,4,https://www.domain.com.au/20-valenti-crescent-kellyville-nsw-2155-2016101490,2,2,,8
21/03/2020,Kellyville,1 Windon Av,Sold,1142500,House,5,https://www.domain.com.au/1-windon-avenue-north-kellyville-nsw-2155-2016112529,5,2,373,12
21/03/2020,Kensington,701/97 Brompton Rd,Sold prior to auction,0,Unit,2,https://www.domain.com.au/701-97-brompton-road-kensington-nsw-2033-2016100937,2,2,,14
21/03/2020,Killarney Heights,10 Wilde Av,Sold prior to auction,2300000,House,5,https://www.domain.com.au/10-wilde-avenue-killarney-heights-nsw-2087-2016107538,3,2,696,6
21/03/2020,Kirrawee,13 Haymet St,Sold,1220000,House,3,https://www.domain.com.au/13-haymet-street-kirrawee-nsw-2232-2016133573,1,1,544,7
21/03/2020,Kogarah,3 Civic Av,Sold,1301000,House,3,https://www.domain.com.au/3-civic-avenue-kogarah-nsw-2217-2016103957,1,2,468,12
21/03/2020,Kogarah,6/39 Green St,Sold,570000,Unit,2,https://www.domain.com.au/6-39-green-street-kogarah-nsw-2217-2016110829,1,1,,6
21/03/2020,Kurnell,113 Tasman St,Sold prior to auction,935000,House,3,https://www.domain.com.au/113-tasman-street-kurnell-nsw-2231-2016103213,1,1,5501,5
21/03/2020,Kyeemagh,18 Mutch Av,Sold,1475000,House,3,https://www.domain.com.au/18-mutch-avenue-kyeemagh-nsw-2216-2016108098,2,2,449,8
21/03/2020,Lalor Park,124 Kennedy Pde,Sold,0,House,3,https://www.domain.com.au/124-kennedy-parade-lalor-park-nsw-2147-2016084267,1,1,574,8
21/03/2020,Lane Cove,1/115-119 Burns Bay Rd,Sold prior to auction,645000,Unit,1,https://www.domain.com.au/1-115-burns-bay-road-lane-cove-nsw-2066-2016111791,1,1,,9
21/03/2020,Lane Cove,27 Richardson St E,Sold prior to auction,0,House,4,https://www.domain.com.au/27-richardson-street-east-lane-cove-nsw-2066-2016093407,3,2,586,11
21/03/2020,Lane Cove,47 Sutherland St,Sold,0,House,4,https://www.domain.com.au/47-sutherland-street-lane-cove-nsw-2066-2016109205,1,2,696,14
21/03/2020,Lane Cove North,1/2-6 Mindarie St,Sold prior to auction,650000,Unit,1,https://domain.com.au/property-profile/1-2-6-mindarie-street-lane-cove-north-nsw-2066,,,,
21/03/2020,Lane Cove North,3/2-6 Mindarie St,Sold prior to auction,0,Unit,3,https://domain.com.au/property-profile/3-2-6-mindarie-street-lane-cove-north-nsw-2066,,,,
21/03/2020,Lane Cove North,7/41-45 Mindarie St,Sold,0,Unit,2,https://www.domain.com.au/7-41-45-mindarie-street-lane-cove-nsw-2066-2016109204,1,2,,7
21/03/2020,Leichhardt,10/88 Burfitt St,Sold,0,Unit,2,https://www.domain.com.au/10-88-burfitt-street-leichhardt-nsw-2040-2016102922,1,1,78,8
21/03/2020,Leichhardt,39 Elswick St,Sold,0,House,2,https://www.domain.com.au/39-elswick-street-leichhardt-nsw-2040-2016114963,1,,285,9
21/03/2020,Leichhardt,8 Elswick St,Sold,1015000,Semi,1,https://domain.com.au/property-profile/8-elswick-street-leichhardt-nsw-2040,1,1,,
21/03/2020,Lidcombe,18 Calool St,Sold,1280000,House,2,https://www.domain.com.au/18-calool-street-lidcombe-nsw-2141-2016105430,1,2,,10
21/03/2020,Longueville,66 Kenneth St,Sold prior to auction,0,House,5,https://www.domain.com.au/66-kenneth-street-longueville-nsw-2066-2016089412,2,2,,10
21/03/2020,Lugarno,10 Boyd Av,Sold,1220000,House,4,https://domain.com.au/property-profile/10-boyd-avenue-lugarno-nsw-2210,2,2,,
21/03/2020,Manly,12/1 Addison Rd,Sold prior to auction,1590000,Unit,2,https://www.domain.com.au/12-1-addison-road-manly-nsw-2095-2016109898,1,1,,11
21/03/2020,Manly,15 Fairy Bower Rd,Sold,2400000,House,4,https://www.domain.com.au/15-fairy-bower-road-manly-nsw-2095-2015793082,1,,,9
21/03/2020,Maroubra,195 Boyce Rd,Sold prior to auction,937500,House,2,https://www.domain.com.au/195-boyce-road-maroubra-nsw-2035-2016092793,1,,3143,11
21/03/2020,Maroubra,1/59 Broome St,Sold,1300000,Unit,2,https://www.domain.com.au/1-59-broome-street-maroubra-nsw-2035-2016102481,1,1,,11
21/03/2020,Maroubra,169 Bunnerong Rd,Sold,0,House,3,https://www.domain.com.au/169-bunnerong-road-maroubra-nsw-2035-2016108979,2,2,,12
21/03/2020,Maroubra,4 Cobham St,Sold prior to auction,0,House,3,https://www.domain.com.au/4-cobham-street-maroubra-nsw-2035-2016100629,1,2,329,8
21/03/2020,Marrickville,C707/359 Illawarra Rd,Sold prior to auction,720000,Unit,1,https://www.domain.com.au/c707-359-illawarra-road-marrickville-nsw-2204-2016103988,1,1,,11
21/03/2020,Marrickville,38 Neville St,Sold prior to auction,1810000,House,4,https://www.domain.com.au/38-neville-street-marrickville-nsw-2204-2016084453,2,1,234,18
21/03/2020,Marsfield,28/20-24 Busaco Rd,Sold,820000,Townhouse,2,https://www.domain.com.au/28-20-24-busaco-road-marsfield-nsw-2122-2016112330,1,1,,10
21/03/2020,Marsfield,10/150-152 Crimea Rd,Sold,790000,Townhouse,2,https://www.domain.com.au/10-150-crimea-road-marsfield-nsw-2122-2016108754,1,1,,12
21/03/2020,Marsfield,53/23 Taranto Rd,Sold prior to auction,820000,Townhouse,2,https://www.domain.com.au/53-23-taranto-road-marsfield-nsw-2122-2016136756,1,2,,5
21/03/2020,Matraville,4/487 Bunnerong Rd,Sold prior to auction,950000,Townhouse,3,https://www.domain.com.au/4-487-bunnerong-road-matraville-nsw-2036-2016101396,1,1,,8
21/03/2020,Matraville,34A Menin Rd,Sold,2130000,House,5,https://www.domain.com.au/34a-menin-road-matraville-nsw-2036-2016083298,3,2,480,9
21/03/2020,Menai,8 Link Cct,Sold prior to auction,1600000,House,5,https://www.domain.com.au/8-link-circuit-menai-nsw-2234-2016105006,2,2,5718,14
21/03/2020,Menai,19 Rosewall Dr,Sold,855000,House,4,https://domain.com.au/property-profile/19-rosewall-drive-menai-nsw-2234,1,1,,
21/03/2020,Middle Cove,12 Highland Ridge Rd,Sold,2210000,House,3,https://www.domain.com.au/12-highland-ridge-road-middle-cove-nsw-2068-2016112538,2,1,1107,8
21/03/2020,Milperra,44 Bullecourt Av,Sold,850000,House,3,https://www.domain.com.au/44-bullecourt-avenue-milperra-nsw-2214-2016110719,1,2,577,6
21/03/2020,Milperra,70 Dernancourt Pde,Sold,860000,House,4,https://www.domain.com.au/70-dernancourt-parade-milperra-nsw-2214-2016108017,3,2,563,10
21/03/2020,Milsons Point,809/80 Alfred St S,Sold prior to auction,0,Unit,2,https://www.domain.com.au/809-80-alfred-street-milsons-point-nsw-2061-2016112570,2,1,,12
21/03/2020,Miranda,132 Kareena Rd,Sold prior to auction,1235000,House,3,https://www.domain.com.au/132-kareena-road-miranda-nsw-2228-2016104432,2,2,607,6
21/03/2020,Miranda,2 Queanbeyan Av,Sold,1200000,House,4,https://www.domain.com.au/2-queanbeyan-avenue-miranda-nsw-2228-2016104485,2,1,5661,8
21/03/2020,Mona Vale,10/90 Darley St,Sold prior to auction,1400000,House,3,https://www.domain.com.au/10-90-darley-street-mona-vale-nsw-2103-2016112121,2,2,,9
21/03/2020,Mortdale,25 Carrington Av,Sold prior to auction,2025000,House,5,https://www.domain.com.au/25-carrington-avenue-mortdale-nsw-2223-2016106356,2,4,670,15
21/03/2020,Mount Annan,40 Watson Rd,Sold,0,House,4,https://domain.com.au/property-profile/40-watson-road-mount-annan-nsw-2567,2,2,,
21/03/2020,Mount Lewis,5 Frank St,Sold,1120000,House,2,https://www.domain.com.au/5-frank-street-mount-lewis-nsw-2190-2016140347,1,1,6639,5
21/03/2020,Naremburn,8/5-11 Garland Rd,Sold,1500000,Unit,3,https://www.domain.com.au/8-5-11-garland-road-naremburn-nsw-2065-2016109142,2,2,,9
21/03/2020,Narraweena,174 Alfred St,Sold prior to auction,1820000,House,3,https://www.domain.com.au/174-alfred-street-narraweena-nsw-2099-2016102864,2,2,708,9
21/03/2020,Newport,103 Crescent Rd,Sold,1870000,House,3,https://www.domain.com.au/103-crescent-road-newport-nsw-2106-2016111252,2,2,949,15
21/03/2020,Newport,6/30-32 Foamcrest Av,Sold,0,Townhouse,3,https://www.domain.com.au/6-30-32-foamcrest-avenue-newport-nsw-2106-2016109896,2,2,,9
21/03/2020,Newtown,2/161 Bedford St,Sold,1225000,Unit,2,https://www.domain.com.au/2-161-bedford-street-newtown-nsw-2042-2016107529,2,1,234,11
21/03/2020,Newtown,184 Edgeware Rd,Sold prior to auction,1400000,House,2,https://www.domain.com.au/184-edgeware-road-newtown-nsw-2042-2016108568,1,1,196,8
21/03/2020,Newtown,35 Ferndale St,Sold prior to auction,0,Terrace,3,https://www.domain.com.au/35-ferndale-street-newtown-nsw-2042-2016115504,1,,114,8
21/03/2020,North Manly,56 Amourin St,Sold prior to auction,0,House,4,https://www.domain.com.au/56-amourin-street-north-manly-nsw-2100-2015897593,2,2,,9
21/03/2020,North Manly,17 Nenagh St,Sold,0,House,4,https://www.domain.com.au/17-nenagh-street-north-manly-nsw-2100-2016109059,3,1,632,8
21/03/2020,North Narrabeen,27 Oak St,Sold,2142000,House,4,https://www.domain.com.au/27-oak-street-north-narrabeen-nsw-2101-2016110947,2,2,689,11
21/03/2020,North St Marys,5 Magnolia St,Sold,576000,House,3,https://www.domain.com.au/5-magnolia-street-north-st-marys-nsw-2760-2016124332,1,1,7778,8
21/03/2020,North Sydney,2/38 Hipwood St,Sold after auction,0,Unit,2,https://www.domain.com.au/2-38-hipwood-street-north-sydney-nsw-2060-2016093656,1,,80,12
21/03/2020,North Sydney,47 Neutral St,Sold prior to auction,0,House,2,https://www.domain.com.au/47-neutral-street-north-sydney-nsw-2060-2016109857,1,1,1135,15
