Regional Name,Council Name,Suburb/Town,PostCode,Suburbs is cross council
Murray,The Council of the Shire of Wakool,LIEWAH,2734,
Murray,The Council of the Shire of Wakool,MALLAN,3586,
Murray,The Council of the Shire of Wakool,MELLOOL,2734,
Murray,The Council of the Shire of Wakool,MERRAN CREEK,2732,
Murray,The Council of the Shire of Wakool,MOOLPA,2733,
Murray,The Council of the Shire of Wakool, MOULAMEIN,2733,***
Murray,The Council of the Shire of Wakool,MURRAY DOWNS,3585,
Murray,The Council of the Shire of Wakool,NACURRIE,2734,
Murray,The Council of the Shire of Wakool,NIEMUR,2733,
Murray,The Council of the Shire of Wakool,NIEMUR ESTATE,2733,
Murray,The Council of the Shire of Wakool,NOORONG,2732,
Murray,The Council of the Shire of Wakool,PEREKERTEN,2733,
Murray,The Council of the Shire of Wakool,RANGEMORE,2710,
Murray,The Council of the Shire of Wakool,SPEEWA,2734,
Murray,The Council of the Shire of Wakool,STONY CROSSING,2734,
Murray,The Council of the Shire of Wakool,SWAN HILL,3585,
Murray,The Council of the Shire of Wakool, THULE,2732,***
Murray,The Council of the Shire of Wakool,TOOLEYBUC,2736,
Murray,The Council of the Shire of Wakool,TOORANIE,2733,
Murray,The Council of the Shire of Wakool,TUELOGA,2734,
Murray,The Council of the Shire of Wakool,TULLA,2732,
Murray,The Council of the Shire of Wakool,TULLABURRA,2732,
Murray,The Council of the Shire of Wakool,TULLAKOOL,2732,
Murray,The Council of the Shire of Wakool,WAKOOL,2710,
Murray,The Council of the Shire of Wakool,WAUGORAH,2715,
Murray,The Council of the Shire of Wakool,WETUPPA,2734,
Murray,The Council of the Shire of Wakool,YADCHOW,2733,
Murray,The Council of the Shire of Wakool,YANGA,2715,
Murray,The Council of the Shire of Wakool,YANGALAKE,2715,
Murray,The Council of the Shire of Wakool,YARREIN,2734,
Murray,Wentworth Shire Council,ANA BRANCH,2648,
Murray,Wentworth Shire Council,ANABRANCH,2648,
Murray,Wentworth Shire Council,ARUMPO,2648,
Murray,Wentworth Shire Council,AVOCA,2648,
Murray,Wentworth Shire Council,BALCATHERINE,2648,
Murray,Wentworth Shire Council,BOEILL CREEK,2648,
Murray,Wentworth Shire Council,BRUCES BEND,2738,
Murray,Wentworth Shire Council,BUNNERUNGEE,2648,
Murray,Wentworth Shire Council,BURONGA,2739,
Murray,Wentworth Shire Council,BURTUNDY,2648,
Murray,Wentworth Shire Council,CAL LAL,2648,
Murray,Wentworth Shire Council,CAMBORN,2648,
Murray,Wentworth Shire Council,COLERAINIE,2648,
Murray,Wentworth Shire Council,COOMEALLA,2717,
Murray,Wentworth Shire Council,CURLWAA,2648,
Murray,Wentworth Shire Council,DARETON,2717,
Murray,Wentworth Shire Council,DARLING VIEW,2648,
Murray,Wentworth Shire Council,DEVILS ELBOW,2648,
Murray,Wentworth Shire Council,ELLERSLIE,2648,
Murray,Wentworth Shire Council,ELLERSLIE NORTH,2648,
Murray,Wentworth Shire Council,GARNPANG,2648,
Murray,Wentworth Shire Council,GOL GOL,2738,
Murray,Wentworth Shire Council,GOL GOL LAKE,2738,
Murray,Wentworth Shire Council,GOL GOL NORTH,2738,
Murray,Wentworth Shire Council,KARPA KORA,2648,
Murray,Wentworth Shire Council,KERRIBEE,2738,
Murray,Wentworth Shire Council,LAKE VICTORIA,2648,
Murray,Wentworth Shire Council,LOCK EIGHT,2648,
Murray,Wentworth Shire Council,LOCK SEVEN,2648,
Murray,Wentworth Shire Council,MONAK,2738,
Murray,Wentworth Shire Council,MOORNA,2648,
Murray,Wentworth Shire Council,MOUNT DISPERSION,2738,
Murray,Wentworth Shire Council,MOURQUONG,2648,
Murray,Wentworth Shire Council,NEILPO,2648,
Murray,Wentworth Shire Council,PALINYEWAH,2648,
Murray,Wentworth Shire Council,PAN BAN,2648,
Murray,Wentworth Shire Council,PARA,2648,
Murray,Wentworth Shire Council,PARINGI,3500,
Murray,Wentworth Shire Council,POLIA,2648,
Murray,Wentworth Shire Council,POMONA,2648,
Murray,Wentworth Shire Council,POONCARIE,2648,
Murray,Wentworth Shire Council,RUFUS RIVER,2648,
Murray,Wentworth Shire Council,TAPAULIN,2738,
Murray,Wentworth Shire Council,TAPIO,2648,
Murray,Wentworth Shire Council,TRENTHAM CLIFFS,2738,
Murray,Wentworth Shire Council,WENTWORTH,2648,
Murray,Wentworth Shire Council,WILLIAMSVILLE,2648,
Murray,Wentworth Shire Council,WINDAMINGLE,2648,
Murray,Wentworth Shire Council,WINGILLIE,2648,
Murray,Wentworth Shire Council,WOODLANDS,2648,
Mid-North Coast,Bellingen Shire Council,BELLINGEN,2454,
Mid-North Coast,Bellingen Shire Council,BELLINGEN EAST,2454,
Mid-North Coast,Bellingen Shire Council,BELLINGEN NORTH,2454,
Mid-North Coast,Bellingen Shire Council,BIELSDOWN HILLS,2453,
Mid-North Coast,Bellingen Shire Council,BIELSDOWN LOWER,2453,
Mid-North Coast,Bellingen Shire Council,BOGGY CREEK,2454,
Mid-North Coast,Bellingen Shire Council,BOSTOBRICK,2453,
Mid-North Coast,Bellingen Shire Council,BRIERFIELD,2454,
Mid-North Coast,Bellingen Shire Council,BRIGGSVALE,2453,
Mid-North Coast,Bellingen Shire Council,BRINERVILLE,2441,
Mid-North Coast,Bellingen Shire Council,BROOKLANA SIDING,2450,
Mid-North Coast,Bellingen Shire Council,BUFFER CREEK,2454,
Mid-North Coast,Bellingen Shire Council,CASCADE,2453,
Mid-North Coast,Bellingen Shire Council,CHARLMONT,2454,
Mid-North Coast,Bellingen Shire Council,DARKWOOD,2454,
Mid-North Coast,Bellingen Shire Council,DEER VALE,2453,
Mid-North Coast,Bellingen Shire Council,DORRIGO,2453,
Mid-North Coast,Bellingen Shire Council,DORRIGO MOUNTAIN,2453,
Mid-North Coast,Bellingen Shire Council,FERNBROOK,2453,
Mid-North Coast,Bellingen Shire Council,FERNMOUNT,2454,
Mid-North Coast,Bellingen Shire Council,GANGARA,2453,
Mid-North Coast,Bellingen Shire Council,GLENIFFER,2454,
Mid-North Coast,Bellingen Shire Council,GORDONVILLE,2454,
Mid-North Coast,Bellingen Shire Council,HARNESS CASK,2453,
Mid-North Coast,Bellingen Shire Council,HUNGRY HEAD,2455,
Mid-North Coast,Bellingen Shire Council,HYDES CREEK,2454,
Mid-North Coast,Bellingen Shire Council,KALANG,2454,
Mid-North Coast,Bellingen Shire Council,KOOROOWI,2454,
Mid-North Coast,Bellingen Shire Council,LEIGH,2453,
Mid-North Coast,Bellingen Shire Council,LITTLE NORTH ARM,2454,
Mid-North Coast,Bellingen Shire Council,MARX HILL,2454,
Mid-North Coast,Bellingen Shire Council,MATHEWS CREEK,2453,
Mid-North Coast,Bellingen Shire Council,MAYNARDS PLAINS,2453,
Mid-North Coast,Bellingen Shire Council,MEGAN,2453,
Mid-North Coast,Bellingen Shire Council,MELDRUM,2453,
Mid-North Coast,Bellingen Shire Council,MELDRUM DOWNS,2453,
Mid-North Coast,Bellingen Shire Council,MERANGO,2453,
Mid-North Coast,Bellingen Shire Council,MIDDLE KALANG,2454,
Mid-North Coast,Bellingen Shire Council,MOUNT GLADSTONE,2454,
Mid-North Coast,Bellingen Shire Council,MOUNTAIN TOP,2454,
Mid-North Coast,Bellingen Shire Council,MULDIVA,2453,
Mid-North Coast,Bellingen Shire Council,MULDIVA CREEK,2453,
Mid-North Coast,Bellingen Shire Council,MYLESTOM,2454,
Mid-North Coast,Bellingen Shire Council,NEVER NEVER,2453,
Mid-North Coast,Bellingen Shire Council,NEWRY,2455,
Mid-North Coast,Bellingen Shire Council,NEWRY ISLAND,2455,
Mid-North Coast,Bellingen Shire Council,NORTH BANK,2454,
Mid-North Coast,Bellingen Shire Council,NORTH DORRIGO,2453,
Mid-North Coast,Bellingen Shire Council,ORAMA,2454,
Mid-North Coast,Bellingen Shire Council,PADDYS PLAIN,2453,
Mid-North Coast,Bellingen Shire Council,PICKETT HILL,2448,
Mid-North Coast,Bellingen Shire Council,PROMISED LAND,2454,
Mid-North Coast,Bellingen Shire Council,RALEIGH,2454,
Mid-North Coast,Bellingen Shire Council,RALEIGH SOUTH,2454,
Mid-North Coast,Bellingen Shire Council,REPTON,2454,
Mid-North Coast,Bellingen Shire Council,SCOTCHMAN,2454,
Mid-North Coast,Bellingen Shire Council,SPICKETTS CREEK,2455,
Mid-North Coast,Bellingen Shire Council,SUNNY CORNER,2454,
Mid-North Coast,Bellingen Shire Council,TALLOWWOOD RIDGE,2453,
Mid-North Coast,Bellingen Shire Council,TARKEETH,2455,
Mid-North Coast,Bellingen Shire Council,THORA,2454,
Mid-North Coast,Bellingen Shire Council,UPPER KALANG,2454,
Mid-North Coast,Bellingen Shire Council,UPPER THORA,2454,
Mid-North Coast,Bellingen Shire Council,URANGA,2455,
Mid-North Coast,Bellingen Shire Council,URUNGA,2455,
Mid-North Coast,Bellingen Shire Council,URUNGA SOUTH,2455,
Mid-North Coast,Bellingen Shire Council,VALERY,2454,
Mid-North Coast,Bellingen Shire Council,WENONAH HEAD,2455,
Mid-North Coast,Bellingen Shire Council,WHISKY CREEK,2453,
Mid-North Coast,Bellingen Shire Council,WYEMBAH,2454,
Mid-North Coast,Bellingen Shire Council,YELLOW ROCK,2455,
Mid-North Coast,Clarence Valley Council,ALICE,2470,
Mid-North Coast,Clarence Valley Council,ALUMY CREEK,2460,
Mid-North Coast,Clarence Valley Council,ANGOURIE,2464,
Mid-North Coast,Clarence Valley Council,ASHBY,2463,
Mid-North Coast,Clarence Valley Council,ASHBY HEIGHTS,2463,
Mid-North Coast,Clarence Valley Council,ASHBY ISLAND,2463,
Mid-North Coast,Clarence Valley Council,BANYABBA,2469,
Mid-North Coast,Clarence Valley Council, BARCOONGERE,2460,***
Mid-North Coast,Clarence Valley Council,BARRETTS CREEK,2460,
Mid-North Coast,Clarence Valley Council,BARYULGIL,2460,
Mid-North Coast,Clarence Valley Council,BILLYS CREEK,2453,
Mid-North Coast,Clarence Valley Council,BLACK MOUNTAIN,2460,
Mid-North Coast,Clarence Valley Council,BLAXLANDS CREEK,2460,
Mid-North Coast,Clarence Valley Council,BLAXLANDS FLAT,2460,
Mid-North Coast,Clarence Valley Council,BOM BOM,2460,
Mid-North Coast,Clarence Valley Council,BOOKRAM,2460,
Mid-North Coast,Clarence Valley Council,BRAUNSTONE,2460,
Mid-North Coast,Clarence Valley Council,BROOMS HEAD,2463,
Mid-North Coast,Clarence Valley Council,BRUSHGROVE,2460,
Mid-North Coast,Clarence Valley Council,BUCCARUMBI,2460,
Mid-North Coast,Clarence Valley Council,BULLDOG,2469,
Mid-North Coast,Clarence Valley Council,CALAMIA,2460,
Mid-North Coast,Clarence Valley Council,CALLIOPE,2462,
Mid-North Coast,Clarence Valley Council,CANGAI,2460,
Mid-North Coast,Clarence Valley Council,CARNHAM,2460,
Mid-North Coast,Clarence Valley Council,CARRS CREEK,2460,
Mid-North Coast,Clarence Valley Council,CARRS ISLAND,2460,
Mid-North Coast,Clarence Valley Council,CARRS PENINSULAR,2460,
Mid-North Coast,Clarence Valley Council,CHAELUNDI,2460,
Mid-North Coast,Clarence Valley Council,CHAMBIGNE,2460,
Mid-North Coast,Clarence Valley Council,CHATSWORTH,2469,
Mid-North Coast,Clarence Valley Council,CHATSWORTH ISLAND,2469,
Mid-North Coast,Clarence Valley Council,CLARENZA,2460,
Mid-North Coast,Clarence Valley Council,CLIFDEN,2460,
Mid-North Coast,Clarence Valley Council,CLOUDS CREEK,2453,
Mid-North Coast,Clarence Valley Council,COALDALE,2460,
Mid-North Coast,Clarence Valley Council,COLDSTREAM,2462,
Mid-North Coast,Clarence Valley Council,COLLUM COLLUM,2460,
Mid-North Coast,Clarence Valley Council,COOMBADJHA,2460,
Mid-North Coast,Clarence Valley Council,COONGBAR,2469,
Mid-North Coast,Clarence Valley Council,COPMANHURST,2460,
Mid-North Coast,Clarence Valley Council,COUTTS CROSSING,2460,
Mid-North Coast,Clarence Valley Council,COWPER,2460,
Mid-North Coast,Clarence Valley Council,CROWTHER ISLAND,2460,
Mid-North Coast,Clarence Valley Council,DALMORTON,2460,
Mid-North Coast,Clarence Valley Council,DIGGERS CAMP,2462,
Mid-North Coast,Clarence Valley Council,DILKOON,2460,
Mid-North Coast,Clarence Valley Council,DUMBUDGERY,2460,
Mid-North Coast,Clarence Valley Council,DUNDURRABIN,2453,
Mid-North Coast,Clarence Valley Council,EATONSVILLE,2460,
Mid-North Coast,Clarence Valley Council, EBOR,2453,***
Mid-North Coast,Clarence Valley Council,EIGHTEEN MILE,2460,
Mid-North Coast,Clarence Valley Council,ELLAND,2460,
Mid-North Coast,Clarence Valley Council,EWINGAR,2469,
Mid-North Coast,Clarence Valley Council,FINE FLOWER,2460,
Mid-North Coast,Clarence Valley Council,FORTIS CREEK,2460,
Mid-North Coast,Clarence Valley Council,FREEBURN ISLAND,2464,
Mid-North Coast,Clarence Valley Council,GILLETTS RIDGE,2462,
Mid-North Coast,Clarence Valley Council,GLEN FERNAIGH,2453,
Mid-North Coast,Clarence Valley Council,GLENREAGH,2450,
Mid-North Coast,Clarence Valley Council,GLENUGIE,2460,
Mid-North Coast,Clarence Valley Council,GOODWOOD ISLAND,2469,
Mid-North Coast,Clarence Valley Council,GRAFTON,2460,
Mid-North Coast,Clarence Valley Council,GRAFTON WEST,2460,
Mid-North Coast,Clarence Valley Council,GREAT MARLOW,2460,
Mid-North Coast,Clarence Valley Council,GULMARRAD,2463,
Mid-North Coast,Clarence Valley Council,GURRANANG,2460,
Mid-North Coast,Clarence Valley Council,HALFWAY CREEK,2460,
Mid-North Coast,Clarence Valley Council,HARWOOD,2465,
Mid-North Coast,Clarence Valley Council,HARWOOD ISLAND,2465,
Mid-North Coast,Clarence Valley Council,HEIFER STATION,2460,
Mid-North Coast,Clarence Valley Council,HERNANI,2453,
Mid-North Coast,Clarence Valley Council,ILARWILL,2463,
Mid-North Coast,Clarence Valley Council,ILUKA,2466,
Mid-North Coast,Clarence Valley Council,JACKADGERY,2460,
Mid-North Coast,Clarence Valley Council,JACKY BULBIN,2460,
Mid-North Coast,Clarence Valley Council,JAMES CREEK,2463,
Mid-North Coast,Clarence Valley Council,JUNCTION HILL,2460,
Mid-North Coast,Clarence Valley Council,KANGAROO CREEK,2460,
Mid-North Coast,Clarence Valley Council,KEYBARBIN,2460,
Mid-North Coast,Clarence Valley Council,KOOLKHAN,2460,
Mid-North Coast,Clarence Valley Council,KREMNOS,2460,
Mid-North Coast,Clarence Valley Council,KUNGALA,2460,
Mid-North Coast,Clarence Valley Council,KYARRAN,2460,
Mid-North Coast,Clarence Valley Council,LAKE HIAWATHA,2462,
Mid-North Coast,Clarence Valley Council,LANITZA,2460,
Mid-North Coast,Clarence Valley Council,LAVADIA,2462,
Mid-North Coast,Clarence Valley Council,LAWRENCE,2460,
Mid-North Coast,Clarence Valley Council,LEVENSTRATH,2460,
Mid-North Coast,Clarence Valley Council,LILYDALE,2460,
Mid-North Coast,Clarence Valley Council,LIONSVILLE,2460,
Mid-North Coast,Clarence Valley Council,LOUISA CREEK,2469,
Mid-North Coast,Clarence Valley Council,LOWER COLDSTREAM,2460,
Mid-North Coast,Clarence Valley Council,LOWER KANGAROO CREEK,2460,
Mid-North Coast,Clarence Valley Council,LOWER SOUTHGATE,2460,
Mid-North Coast,Clarence Valley Council,MACLEAN,2463,
