host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month
11,11,1,1,1,999,3,1125,3,3,1125,1125,3,1125,30,60,90,365,2,1,0,100,10,10,10,10,9,10,11,1,10,0.14
0,0,4,1,2,98,2,1125,2,2,1125,1125,2,1125,0,0,0,0,15,9,0,100,10,10,10,10,10,10,1,1,0,1.01
0,0,4,3,2,137,1,100,1,1,100,100,1,100,30,60,60,60,0,0,0,,,,,,,,1,1,0,
1,1,4,2,3,100,3,1125,3,3,1125,1125,3,1125,30,60,60,60,2,0,0,100,10,9,10,10,10,10,3,1,2,0.14
0,0,4,3,4,75,7,31,7,7,31,31,7,31,1,1,1,1,0,0,0,,,,,,,,1,1,0,
2,2,8,4,4,129,2,30,2,3,1125,1125,2.3,1125,0,0,0,0,1,0,0,100,10,10,10,10,10,10,1,1,0,0.07
1,1,2,1,1,60,2,11,2,2,11,11,2,11,0,0,0,0,6,0,0,100,10,10,10,10,10,9,1,0,1,0.41
16,16,5,3,4,356,1,1125,1,7,1125,1125,2.4,1125,21,51,81,291,1,1,0,100,10,10,10,10,10,10,15,15,0,0.08
22,22,4,1,2,70,3,60,3,3,60,60,3,60,16,24,24,24,11,6,0,96,10,10,10,10,10,9,6,6,0,0.75
2,2,2,1,0,100,2,1125,2,2,1125,1125,2,1125,0,0,0,0,0,0,0,,,,,,,,1,0,1,
1,1,9,5,5,384,14,1125,14,14,1125,1125,14,1125,30,60,90,365,1,1,1,100,10,10,10,10,10,10,1,1,0,1
0,0,1,1,1,50,3,1125,3,3,1125,1125,3,1125,28,58,88,88,0,0,0,,,,,,,,1,0,1,
2,2,4,1,0,35,30,1125,30,30,1125,1125,30,1125,0,0,0,78,19,4,0,94,10,9,10,10,9,10,1,1,0,1.35
1,1,4,1,2,55,30,90,30,30,90,90,30,90,0,20,50,140,30,23,0,99,10,10,10,10,9,10,1,1,0,2.01
0,0,2,1,1,40,2,10,2,3,10,10,2,10,24,54,84,94,45,30,1,98,10,10,10,10,10,10,1,1,0,3.03
1,1,1,1,1,38,30,30,30,30,30,30,30,30,28,58,58,58,1,0,0,,,,,,,,1,0,1,0.07
0,0,2,1,1,37,2,28,2,2,28,28,2,28,27,28,28,28,25,17,1,85,9,9,10,9,9,9,1,1,0,1.71
1,1,4,2,2,115,2,7,2,2,7,7,2,7,0,0,0,50,3,0,0,93,10,10,10,10,9,9,1,0,1,0.2
1,1,3,1,2,30,1,30,1,1,1125,1125,1,1125,0,0,0,0,5,0,0,88,9,9,10,10,10,9,1,0,1,0.33
0,0,4,1,1,35,1,75,1,1,1125,1125,1,1125,0,0,9,99,57,22,0,99,10,10,10,10,10,10,1,0,1,3.84
120,120,6,2,5,101,2,365,2,2,365,365,2,365,29,59,89,359,0,0,0,,,,,,,,2,2,0,
3,3,2,1,1,23,3,90,3,3,90,90,3,90,0,0,0,0,15,6,1,96,10,10,10,10,9,10,2,0,2,1.02
1,1,4,2,2,50,5,1125,5,5,1125,1125,5,1125,0,0,0,0,4,2,2,80,10,9,10,10,9,9,1,1,0,0.27
1,1,2,1,1,50,2,1125,2,2,1125,1125,2,1125,0,0,0,0,0,0,0,,,,,,,,1,0,1,
0,0,2,1,1,44,1,90,1,3,90,90,1.9,90,1,1,1,1,3,2,0,80,9,10,10,9,9,9,11,10,1,0.21
1,1,5,2,3,59,1,1125,1,4,4,1125,3.4,46.7,22,31,49,49,36,23,2,90,10,10,9,9,10,9,1,1,0,2.5
0,0,3,1,2,80,2,1125,2,2,1125,1125,2,1125,0,0,0,0,12,6,0,98,10,10,10,10,10,10,1,1,0,0.81
0,0,4,1,2,140,2,1125,2,2,1125,1125,2,1125,29,29,29,29,0,0,0,,,,,,,,1,1,0,
1,1,6,3,3,153,1,1125,1,1,1125,1125,1,1125,22,38,62,282,90,60,5,99,10,10,10,10,10,10,2,2,0,6.09
2,2,6,3,3,111,2,60,2,2,1125,1125,2,1125,0,0,0,0,24,8,0,88,9,10,10,9,9,9,2,2,0,1.6
1,1,2,1,1,56,2,1125,2,2,1125,1125,2,1125,0,22,52,52,5,0,0,90,9,10,10,10,10,9,1,1,0,0.35
1,1,2,1,2,70,5,365,5,5,1125,1125,5,1125,29,59,89,89,1,1,0,100,10,10,10,10,10,10,1,0,1,0.12
0,0,1,,1,800,30,1125,30,30,1125,1125,30,1125,30,60,90,365,0,0,0,,,,,,,,1,1,0,
19,19,4,2,2,40,2,14,2,2,14,14,2,14,0,0,0,0,0,0,0,,,,,,,,11,11,0,
0,0,8,4,4,240,6,1125,6,6,1125,1125,6,1125,0,0,0,65,0,0,0,,,,,,,,1,1,0,
11,11,2,1,1,56,1,365,1,3,1125,1125,1.3,1125,26,53,83,286,47,37,3,93,10,9,10,10,10,9,11,11,0,3.32
0,0,1,1,1,30,2,65,2,2,65,65,2,65,29,59,89,364,8,3,0,100,10,10,10,10,10,10,1,0,1,0.55
2,2,3,2,2,48,2,365,2,2,1125,1125,2,1125,0,0,0,81,12,8,0,80,9,8,9,9,9,8,2,2,0,0.82
0,0,1,1,1,52,2,7,2,2,7,7,2,7,30,60,90,180,3,0,0,100,10,10,10,10,9,10,1,0,1,0.21
0,0,4,2,2,70,2,6,1,1,1125,1125,1,1125,0,0,21,21,0,0,0,,,,,,,,1,1,0,
6,6,2,1,1,60,1,1125,1,2,1125,1125,1.1,1125,21,51,81,308,2,2,0,80,8,6,10,10,10,9,6,0,6,0.83
6,6,2,1,1,60,1,1125,1,2,1125,1125,1.1,1125,19,49,79,307,0,0,0,,,,,,,,6,0,6,
6,6,2,1,1,79,1,1125,1,2,1125,1125,1.1,1125,20,50,80,307,0,0,0,,,,,,,,6,0,6,
6,6,4,1,2,139,1,1125,1,2,1125,1125,1.1,1125,21,48,78,305,0,0,0,,,,,,,,6,0,6,
6,6,6,1,1,150,1,1125,1,2,1125,1125,1.1,1125,0,0,21,248,0,0,0,,,,,,,,6,0,6,
6,6,6,1,6,229,1,1125,1,2,1125,1125,1.1,1125,0,0,17,232,1,1,0,100,10,10,10,10,10,10,6,0,6,0.47
0,0,2,1,1,50,2,14,2,2,14,14,2,14,0,0,0,0,10,2,0,98,10,10,10,10,10,10,1,0,1,0.69
1,1,5,3,4,56,2,60,2,2,60,60,2,60,0,0,0,0,17,7,0,92,9,9,9,8,9,9,1,1,0,1.26
0,0,2,1,1,50,1,5,1,1,5,5,1,5,29,59,89,179,4,0,0,100,10,10,10,10,10,10,1,0,1,0.27
0,0,2,,0,51,1,1125,1,1,1125,1125,1,1125,4,4,13,43,46,35,2,100,10,10,10,10,10,10,1,1,0,3.14
1,1,2,1,1,71,2,7,2,2,1125,1125,2,1125,0,0,0,0,29,20,0,100,10,10,10,10,10,10,1,1,0,1.96
2,2,4,2,2,120,5,14,5,5,14,14,5,14,0,0,0,0,1,0,0,100,10,10,10,10,10,10,2,1,1,0.07
2,2,3,1,1,180,5,1125,4,5,1125,1125,4.6,1125,0,0,0,0,9,4,0,100,10,10,10,10,10,9,1,1,0,0.62
1,1,10,2,6,84,3,1125,3,3,1125,1125,3,1125,0,6,36,123,19,10,0,95,9,9,9,10,9,9,1,1,0,1.29
0,0,3,1,1,40,2,30,1,2,30,30,2,30,25,51,58,58,26,17,2,98,10,10,10,10,10,10,1,0,1,1.76
3,3,4,2,2,58,2,14,2,2,14,14,2,14,30,60,65,65,14,11,2,96,10,10,10,10,10,10,3,1,2,0.94
16,16,6,3,3,99,2,30,2,2,30,30,2,30,0,0,0,0,5,0,0,96,10,10,10,10,10,9,8,8,0,0.34
0,0,2,1,1,50,2,1125,2,2,1125,1125,2,1125,0,0,0,264,0,0,0,,,,,,,,1,0,1,
3,3,1,1,1,25,14,100,14,14,100,100,14,100,27,57,87,177,8,6,0,93,10,9,10,10,10,10,2,0,2,0.54
1,1,3,1,2,60,2,1125,2,2,1125,1125,2,1125,0,12,22,281,31,14,0,97,10,10,10,10,9,10,2,2,0,2.09
0,0,2,1,1,60,1,30,1,1,30,30,1,30,30,60,90,90,1,1,0,,,,,,,,1,0,1,0.1
1,1,1,1,1,35,2,1125,2,2,1125,1125,2,1125,0,0,0,0,4,0,0,100,10,10,10,10,10,10,1,0,1,0.27
1,1,6,2,3,73,2,30,2,3,30,30,2.4,30,29,39,62,62,53,30,0,99,10,10,10,10,9,10,1,1,0,3.67
0,0,2,1,1,100,1,29,1,1,29,29,1,29,28,58,58,58,10,1,0,98,10,9,10,10,9,10,1,0,1,0.68
1,1,2,1,1,50,2,1125,2,2,1125,1125,2,1125,29,29,29,29,0,0,0,,,,,,,,1,0,1,
0,0,2,1,1,41,1,90,1,3,90,90,1.9,90,15,45,75,350,5,2,0,96,10,10,10,10,10,10,11,10,1,0.34
0,0,4,2,3,67,2,352,2,3,1125,1125,2,1125,20,50,54,54,11,4,1,100,10,10,10,10,10,9,1,1,0,0.75
1,1,2,1,1,75,2,1125,2,2,1125,1125,2,1125,0,0,0,0,1,1,0,100,10,10,10,10,10,10,1,0,1,0.1
0,0,2,1,1,48,1,90,1,3,90,90,1.7,90,0,0,0,0,9,7,0,98,10,10,10,10,9,9,11,10,1,0.61
2,2,1,1,1,59,1,1125,1,1,1125,1125,1,1125,28,58,88,363,2,0,0,100,10,10,10,10,10,10,1,0,1,0.15
0,0,2,1,1,49,1,90,1,3,90,90,1.9,90,5,34,64,339,7,4,0,91,9,10,10,10,9,9,11,10,1,0.47
0,0,2,1,1,43.29,1,90,1,3,90,1125,1.9,751.4,5,34,64,338,17,13,1,100,10,10,10,10,10,10,11,10,1,1.15
7,7,4,2,2,39,2,31,2,4,1125,1125,3.1,1125,0,21,51,231,9,5,0,91,9,9,10,10,9,9,5,5,0,0.63
1,1,6,3,3,81,2,20,2,2,20,20,2,20,17,42,72,287,39,29,3,100,10,10,10,10,10,10,4,4,0,2.83
1,1,4,2,2,75,2,30,2,2,30,30,2,30,16,41,71,161,19,12,0,100,10,10,10,10,10,10,1,1,0,1.3
2,2,4,1,2,120,2,1125,2,2,1125,1125,2,1125,29,59,89,179,2,1,0,100,10,10,10,10,10,10,1,1,0,0.14
0,0,2,1,1,41,3,17,3,3,1125,1125,3,1125,0,0,0,0,8,3,0,100,10,10,10,10,10,10,1,0,1,0.54
0,0,4,2,1,200,2,1125,2,2,1125,1125,2,1125,23,53,83,83,0,0,0,,,,,,,,1,0,1,
1,1,4,2,3,134,5,365,5,5,1125,1125,5,1125,3,6,23,203,12,12,1,93,10,10,10,10,10,9,2,2,0,0.99
1,1,4,2,2,114,28,1125,28,28,1125,1125,28,1125,0,0,0,52,5,2,0,87,10,7,9,9,8,8,1,1,0,0.33
1,1,2,1,1,23,2,1125,2,2,1125,1125,2,1125,22,49,67,157,7,2,0,100,10,10,10,10,10,10,1,0,1,0.48
1,1,10,4,7,238,2,1125,2,2,1125,1125,2,1125,30,60,88,329,4,4,0,100,10,10,9,10,10,10,1,1,0,0.37
0,0,5,2,3,112,2,60,2,5,1125,1125,2.1,1125,0,0,0,51,42,27,0,98,10,10,10,10,10,10,1,1,0,3.01
0,0,2,1,1,35,2,1125,2,2,1125,1125,2,1125,1,1,2,206,2,1,0,100,10,8,10,10,9,10,1,0,1,0.14
2,2,2,1,1,50,1,1125,1,1,1125,1125,1,1125,29,59,89,179,0,0,0,,,,,,,,1,0,1,
201,201,3,2,2,86,2,1125,2,7,999,999,4.5,999,3,3,13,237,15,9,0,85,10,9,8,9,9,9,113,105,8,1.02
0,0,2,1,1,49,1,7,1,1,7,7,1,7,0,0,0,0,1,0,0,100,8,8,10,10,10,10,1,0,1,0.07
0,0,2,1,1,50,2,28,2,2,28,28,2,28,0,0,0,0,7,3,0,97,10,9,10,10,10,10,1,1,0,0.48
0,0,4,2,3,45,2,365,2,2,1125,1125,2,1125,1,31,61,154,9,4,0,93,9,10,10,9,9,9,1,1,0,0.6
36,36,6,3,4,103,1,30,1,1,30,30,1,30,30,60,90,350,28,20,0,99,10,10,10,10,10,10,14,14,0,1.9
54,54,2,1,0,547,2,1125,2,28,1125,1125,17.8,1125,0,0,0,0,2,0,0,100,10,10,10,10,10,10,22,19,2,0.14
0,0,1,1,1,30,7,1125,7,7,1125,1125,7,1125,0,0,0,222,2,0,0,100,10,10,10,8,8,9,1,0,1,0.14
0,0,1,1,0,35,1,1125,1,1,1125,1125,1,1125,30,60,90,365,3,1,0,93,9,10,10,10,9,10,1,0,1,0.21
0,0,2,1,1,40,1,1125,1,1,1125,1125,1,1125,0,0,0,0,22,6,0,99,10,10,10,10,10,10,1,0,1,1.47
2,2,4,1,2,70,2,1125,2,2,1125,1125,2,1125,1,1,1,1,11,1,0,96,9,9,10,10,10,10,1,1,0,0.75
0,0,2,1,1,35,2,1125,2,2,1125,1125,2,1125,28,58,88,88,4,0,0,100,10,10,10,10,10,10,1,0,1,0.27
51,51,5,3,3,54,2,28,2,2,28,28,2,28,0,0,0,0,38,26,1,87,9,9,8,9,10,9,19,19,0,2.73
1,1,4,2,2,160,1,1125,1,1,1125,1125,1,1125,30,60,90,365,0,0,0,,,,,,,,1,0,1,
0,0,4,2,2,49,1,30,1,1,1125,1125,1,1125,27,57,87,299,43,31,2,96,10,10,10,10,10,10,1,1,0,2.93
7,7,2,1,1,120,1,1125,1,1,1125,1125,1,1125,30,60,90,365,0,0,0,,,,,,,,1,0,1,
2,2,2,1,1,31,1,1125,1,1,1125,1125,1,1125,30,30,30,30,21,12,0,84,9,8,9,9,9,9,2,0,2,1.42
2,2,2,1,1,31,1,1125,1,1,1125,1125,1,1125,30,30,30,30,30,16,0,89,9,8,10,10,9,9,2,0,2,2.07
0,0,4,2,2,125,2,30,2,2,1125,1125,2,1125,0,0,18,262,7,4,0,100,10,10,10,10,10,10,1,1,0,0.48
0,0,2,1,1,70,2,7,2,2,7,7,2,7,0,0,0,0,7,1,0,100,10,10,10,10,9,9,1,0,1,0.48
1,1,2,1,1,99,7,1125,7,7,1125,1125,7,1125,30,60,90,180,3,0,0,100,10,10,10,10,10,10,1,1,0,0.21
201,201,8,3,5,111,2,1125,2,14,999,999,6.2,999,0,14,44,241,26,16,0,84,9,9,9,9,9,9,113,105,8,1.77
1,1,2,1,1,70,2,1125,2,2,1125,1125,2,1125,0,0,0,0,13,4,0,97,10,10,10,10,10,10,1,0,1,0.88
0,0,4,2,3,100,2,1125,2,2,1125,1125,2,1125,29,59,89,179,3,3,0,100,10,10,10,10,10,10,1,1,0,0.35
0,0,6,1,4,49,1,1125,1,1,1125,1125,1,1125,0,0,0,0,45,28,0,97,10,10,10,10,10,10,1,1,0,3.09
0,0,1,1,1,40,1,5,1,1,5,5,1,5,0,0,0,0,40,22,1,98,10,10,10,10,10,10,1,0,1,2.73
0,0,2,1,1,66,3,16,3,3,1125,1125,3,1125,0,0,0,0,13,6,0,89,10,8,10,10,10,9,1,1,0,0.88
0,0,3,1,2,35,3,10,3,3,1125,1125,3,1125,11,33,45,112,51,37,2,93,10,10,10,10,9,9,1,1,0,3.53
0,0,2,1,1,55,1,90,1,3,90,90,1.9,90,0,0,0,264,0,0,0,,,,,,,,11,10,1,
0,0,2,1,1,55,1,1125,1,3,90,1125,1.9,751.4,14,44,74,349,2,0,0,90,10,10,10,10,9,9,11,10,1,0.14
1,1,6,3,6,96,2,1125,2,2,1125,1125,2,1125,0,0,0,0,46,32,1,94,10,10,10,9,10,9,1,1,0,3.12
2,2,7,3,4,650,2,1125,2,2,1125,1125,2,1125,1,1,1,1,0,0,0,,,,,,,,1,1,0,
0,0,6,2,4,89,1,90,1,1,90,90,1,90,0,0,0,135,34,14,0,85,9,9,9,9,9,9,1,1,0,2.36
0,0,2,1,1,63,2,1125,2,2,1125,1125,2,1125,29,59,89,89,3,0,0,100,10,10,10,10,10,10,2,0,2,0.21
3,3,5,1,3,99,3,30,3,3,30,30,3,30,30,60,90,91,4,1,0,95,10,8,10,10,10,9,1,1,0,0.27
0,0,1,1,1,30,1,30,1,2,1125,1125,1.3,1125,0,7,7,7,12,4,0,100,10,10,10,10,10,10,1,0,1,0.82
2,2,2,,1,100,7,7,7,7,7,7,7,7,23,53,83,358,0,0,0,,,,,,,,2,2,0,
7,7,4,2,3,175,1,365,1,5,365,365,1.5,365,0,0,0,0,0,0,0,,,,,,,,2,2,0,
0,0,2,1,1,51,2,1125,2,2,1125,1125,2,1125,22,52,82,82,2,0,0,100,10,10,10,10,10,10,2,0,2,0.14
28,28,5,2,2,37,1,1125,1,1,500,500,1,500,16,31,48,296,49,42,4,95,10,9,10,10,10,9,7,7,0,3.56
2,2,6,2,3,120,1,1125,1,1,1125,1125,1,1125,0,0,0,265,11,7,0,100,10,10,10,10,10,10,1,1,0,0.76
1,1,4,2,2,82,1,1125,1,4,4,1125,3.4,44.2,0,0,0,0,24,15,1,89,10,9,10,9,10,9,1,1,0,1.7
0,0,4,2,2,43,2,365,2,2,1125,1125,2,1125,14,44,74,166,23,15,2,83,9,9,9,9,10,9,1,1,0,1.61
4,4,2,1,1,100,1,1125,1,1,1125,1125,1,1125,29,59,89,89,1,0,0,60,6,8,8,8,6,4,4,0,4,0.07
1,1,4,1,2,70,2,30,2,2,1125,1125,2,1125,30,51,76,351,34,20,1,98,10,10,10,10,10,10,1,1,0,2.35
1,1,2,1,1,50,2,30,2,2,1125,1125,2,1125,29,59,89,89,1,0,0,100,8,10,10,10,10,10,1,0,1,0.07
11,11,6,3,3,117,2,200,1,3,1125,1125,1.3,1125,17,38,62,246,60,51,5,98,10,10,10,10,10,10,11,11,0,4.22
2,2,2,,1,100,7,7,7,7,7,7,7,7,23,53,83,83,0,0,0,,,,,,,,2,2,0,
0,0,4,1,2,169,2,1125,2,2,1125,1125,2,1125,0,0,0,263,0,0,0,,,,,,,,2,0,2,
0,0,2,1,1,70,2,7,2,2,7,7,2,7,29,59,89,179,0,0,0,,,,,,,,1,0,1,
3,3,2,1,1,30,1,1125,1,1,1125,1125,1,1125,21,51,81,81,12,10,0,97,10,9,10,10,9,9,3,0,3,0.87
3,3,2,1,1,30,1,1125,1,1,1125,1125,1,1125,21,51,81,81,7,6,0,100,10,10,10,10,10,10,3,0,3,0.54
89,89,4,2,3,65,1,1125,2,2,1125,1125,2,1125,0,0,0,0,69,49,3,94,10,9,10,10,10,9,4,4,0,4.69
5,5,4,2,3,40,2,60,2,2,60,60,2,60,1,1,1,1,0,0,0,,,,,,,,6,1,5,
201,201,4,2,2,86,2,1125,2,7,999,999,4.5,999,0,0,0,0,49,35,1,98,10,10,9,10,10,10,113,105,8,3.48
5,5,4,2,3,125,3,1125,3,3,1125,1125,3,1125,0,0,19,19,0,0,0,,,,,,,,1,1,0,
4,4,3,1,2,65,1,1125,1,1,1125,1125,1,1125,0,0,0,0,8,4,0,100,10,10,10,10,10,10,4,0,4,0.57
5,5,2,1,2,50,2,1125,2,2,1125,1125,2,1125,1,1,1,1,4,2,0,100,10,9,10,10,10,10,6,1,5,0.29
1,1,4,2,2,175,3,30,3,3,30,30,3,30,0,0,0,0,1,0,0,100,10,10,10,10,10,10,1,1,0,0.07
1,1,2,1,1,35,1,30,1,1,30,30,1,30,0,0,26,116,2,0,0,100,10,9,10,10,10,10,1,0,1,0.14
0,0,4,2,2,38,2,365,2,2,1125,1125,2,1125,17,35,55,133,4,3,0,75,8,7,10,10,10,8,1,1,0,0.29
0,0,2,1,1,45,1,3,1,1,3,3,1,3,0,0,0,0,3,0,0,100,10,10,10,10,10,9,1,0,1,0.22
1,1,1,1,1,35,5,30,5,5,1125,1125,5,1125,20,50,59,59,1,0,0,100,10,10,10,10,10,10,1,0,1,0.07
0,0,2,1,1,40,2,14,2,2,14,14,2,14,30,60,90,90,12,4,0,97,10,10,10,10,10,10,1,0,1,0.84
4,4,2,1,1,60,1,365,1,1,365,365,1,365,0,0,0,0,1,0,0,100,8,10,10,10,10,10,4,0,4,0.07
4,4,4,1,3,70,1,1125,1,1,1125,1125,1,1125,0,0,0,0,9,4,0,84,9,8,10,10,10,8,4,0,4,0.63
4,4,3,1,2,65,1,1125,1,1,1125,1125,1,1125,0,0,0,0,6,3,0,97,10,10,10,10,10,10,4,0,4,0.42
2,2,4,2,3,100,2,1125,2,2,1125,1125,2,1125,0,0,0,78,6,4,0,100,10,10,9,10,10,9,2,2,0,0.41
1,1,2,1,1,40,1,1125,1,2,1125,1125,1.4,1125,0,0,0,0,30,22,2,88,9,8,9,10,9,9,1,1,0,2.26
1,1,4,2,2,90,1,1125,1,2,1125,1125,1.3,1125,0,20,50,50,2,0,0,100,10,10,10,10,10,10,1,1,0,0.14
0,0,2,1,1,48,1,80,1,3,80,90,1.9,83.6,1,1,1,1,2,1,0,100,10,10,10,10,9,10,11,10,1,0.14
0,0,6,3,4,136,1,28,1,1,28,28,1,28,0,0,0,0,21,15,0,97,9,10,9,9,9,9,1,1,0,1.46
3,3,6,3,3,67,2,365,2,2,1125,1125,2,1125,0,0,0,0,1,0,0,20,2,6,2,2,6,2,3,3,0,0.07
1,1,2,1,1,31,1,1125,1,1,1125,1125,1,1125,0,0,0,0,23,13,0,100,10,10,10,10,10,10,1,0,1,1.59
0,0,5,2,3,59,2,1125,2,2,1125,1125,2,1125,0,0,0,0,57,51,4,100,10,10,10,10,10,10,1,1,0,4.36
1,1,2,1,1,60,2,5,2,2,5,5,2,5,30,60,90,180,20,11,0,96,10,10,10,10,10,10,1,0,1,1.39
4,4,2,1,1,45,2,1125,2,2,1125,1125,2,1125,0,0,0,0,19,14,1,100,10,10,10,10,10,10,3,2,1,1.38
1,1,6,3,4,200,2,1125,2,2,1125,1125,2,1125,30,60,90,365,1,1,0,,,,,,,,1,1,0,0.1
1,1,6,2,3,81,1,1125,1,31,4,1125,3.6,174.5,0,0,0,0,7,0,0,97,9,9,10,9,9,9,1,1,0,0.49
0,0,2,1,1,40,2,365,2,2,1125,1125,2,1125,0,19,49,139,4,2,0,80,10,9,9,9,10,9,1,1,0,0.29
4,4,13,5,10,366,2,1125,2,2,1125,1125,2,1125,0,0,0,275,2,2,0,100,10,10,10,8,10,10,5,5,0,0.17
1,1,3,1,1,54,2,7,2,2,1125,1125,2,1125,0,0,0,31,13,9,0,98,10,10,10,10,10,9,1,1,0,0.98
14,14,5,2,3,100,2,21,2,2,21,21,2,21,0,2,2,7,22,13,0,92,10,9,10,10,10,9,8,8,0,1.55
0,0,4,2,2,63,1,1125,1,1,1125,1125,1,1125,28,58,88,268,6,4,0,97,10,10,10,10,10,10,1,1,0,0.44
2,2,4,1,2,75,1,7,1,1,7,7,1,7,29,59,89,89,2,0,0,100,10,10,10,10,10,10,2,1,1,0.14
69,69,6,3,3,132,2,1125,2,7,1125,1125,2.9,1125,0,0,0,0,2,2,0,100,10,10,10,10,10,10,54,54,0,0.24
2,2,5,2,3,71,1,1125,1,31,4,1125,3.6,170.6,11,12,12,12,20,17,2,97,10,9,10,10,10,10,1,1,0,1.53
1,1,2,1,1,55,2,1125,2,2,1125,1125,2,1125,1,1,1,2,21,12,0,95,10,10,10,10,10,10,3,3,0,1.49
0,0,3,1,2,169,2,1125,2,2,1125,1125,2,1125,30,60,90,365,0,0,0,,,,,,,,2,0,2,
2,2,2,1,1,150,1,1125,1,1,1125,1125,1,1125,0,0,0,0,0,0,0,,,,,,,,2,0,2,
11,11,4,1,2,34,2,1125,2,2,1125,1125,2,1125,1,1,1,1,0,0,0,,,,,,,,10,10,0,
3,3,4,1,2,98,2,30,1,2,1125,1125,1.3,1125,0,0,0,0,3,2,0,90,9,9,9,9,9,9,3,3,0,0.21
9,9,6,3,3,96,2,28,2,5,1125,1125,4.5,1125,16,46,76,345,21,20,0,99,10,10,10,10,10,10,8,8,0,1.72
1,1,4,2,2,69,1,1125,1,31,4,1125,3.6,173.1,0,0,0,0,13,4,0,91,10,10,10,10,10,9,1,1,0,0.94
0,0,2,1,1,50,1,7,1,1,7,7,1,7,30,60,90,365,0,0,0,,,,,,,,1,0,1,
1,1,4,3,2,88,1,1125,1,4,4,1125,3.4,44.2,28,58,85,85,17,12,1,91,10,9,9,9,10,9,1,1,0,1.2
1,1,3,1,1,559,1,1125,1,4,27,1125,2.9,55.7,18,43,66,278,12,10,2,100,10,10,10,10,10,10,2,2,0,0.97
6,6,2,1,1,63,1,28,1,5,1,28,1.1,27.1,28,55,85,123,2,2,0,90,10,10,10,10,10,9,5,0,5,0.2
1,1,1,1,2,55,2,28,2,2,1125,1125,2,1125,0,0,0,0,1,1,0,100,10,10,10,10,8,8,1,0,1,0.1
0,0,2,1,1,60,1,30,1,1,1125,1125,1,1125,30,39,39,39,3,0,0,100,10,10,10,10,10,10,1,0,1,0.21
35,35,2,,1,1000,1,28,1,8,2,28,1.9,27.1,0,0,0,0,7,6,0,94,10,10,10,9,9,10,10,10,0,0.5
3,3,2,1,1,24,5,90,5,5,90,90,5,90,0,0,0,0,8,5,0,100,10,10,10,10,10,10,2,0,2,0.57
1,1,5,2,4,66,2,1125,2,2,1125,1125,2,1125,22,52,78,96,1,1,1,100,10,10,10,10,10,10,1,1,0,1
0,0,4,1,2,48,2,30,2,2,1125,1125,2,1125,0,29,59,59,33,23,1,94,10,9,10,10,10,10,1,1,0,2.38
1,1,4,2,2,53,1,1125,1,1,1125,1125,1,1125,1,1,1,23,20,12,0,100,10,10,10,10,10,10,1,1,0,1.41
1,1,2,1,1,65,1,100,1,4,7,1125,1.1,1109.6,0,0,0,0,66,52,0,99,10,10,10,10,10,10,1,1,0,4.71
1,1,8,3,4,60,2,365,2,2,1125,1125,2,1125,26,54,84,175,18,12,0,84,8,8,9,8,9,8,1,1,0,1.27
4,4,4,2,2,75,1,1125,1,1,1125,1125,1,1125,0,0,19,19,15,9,0,99,10,10,10,10,10,10,3,3,0,1.06
3,3,1,1,0,36,2,30,2,2,30,30,2,30,0,0,0,263,0,0,0,,,,,,,,3,0,3,
1,1,4,,2,80,2,1125,2,2,1125,1125,2,1125,0,0,0,0,9,4,0,93,10,9,10,10,10,9,1,1,0,0.63
1,1,6,2,4,65,2,1125,2,2,1125,1125,2,1125,0,0,0,0,30,26,5,100,10,10,10,10,10,10,1,1,0,2.13
0,0,4,2,2,120,2,7,2,2,7,7,2,7,28,55,67,67,11,7,0,100,10,10,10,10,10,10,1,1,0,0.8
34,34,2,1,1,49,1,60,1,3,1125,1125,2.2,1125,18,47,77,349,50,38,3,95,10,10,10,10,10,9,28,28,0,3.56
0,0,2,1,1,35,2,4,2,2,4,4,2,4,0,0,0,0,2,0,0,100,10,10,10,10,10,9,1,0,1,0.15
201,201,4,2,2,62,2,1125,2,7,999,999,4.5,999,0,0,0,0,18,14,0,96,10,9,10,10,10,9,113,105,8,1.34
4,4,14,4,12,357,2,1125,2,2,1125,1125,2,1125,1,1,1,1,2,2,0,100,10,10,10,10,10,10,5,5,0,0.18
0,0,2,1,1,33,1,7,1,1,7,7,1,7,0,0,0,0,3,0,0,100,10,10,10,10,9,10,1,0,1,0.21
3,3,2,1,1,50,2,60,2,2,1125,1125,2,1125,0,0,0,0,14,14,1,100,10,10,10,10,10,10,2,0,2,1.31
2,2,1,1,1,23,1,1125,1,1,1125,1125,1,1125,19,49,79,354,5,4,0,80,8,8,8,8,8,8,1,0,1,0.36
35,35,5,2,4,159,1,28,1,8,3,1125,1.5,851.9,30,60,90,102,9,7,1,100,10,10,10,10,10,10,10,10,0,0.67
